"Jahr";"StaeNichtStaeBev_CD";"StaeNichtStaeBev";"Auslaendergruppe_CD";"Auslaendergruppe";"Sektor_CD";"Sektor";"Geschlecht_CD";"Geschlecht";"Arbeitskanton_CD";"Arbeitskanton";"Nation_CD";"Nation";"Kontinent_CD";"Kontinent";"EuropaDrittstaat_CD";"EuropaDrittstaat";"AnzahlPersonen"
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";1;"Zürich";250;"Kroatien";1;"Europa";4;"EU-1";4
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";1;"Zürich";251;"Slowenien";1;"Europa";2;"EU-8";4
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";1;"Zürich";349;"Südafrika";2;"Afrika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";1;"Zürich";406;"Brasilien";3;"Amerika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";1;"Zürich";423;"Kanada";3;"Amerika";6;"Drittstaaten";3
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";1;"Zürich";424;"Kolumbien";3;"Amerika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";1;"Zürich";439;"USA";3;"Amerika";6;"Drittstaaten";5
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";1;"Zürich";508;"China (Volksrepublik)";4;"Asien";6;"Drittstaaten";3
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";205;"Bulgarien";1;"Europa";3;"EU-2";8
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";206;"Dänemark";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";207;"Deutschland";1;"Europa";1;"EU-17";87
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";212;"Frankreich";1;"Europa";1;"EU-17";21
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";215;"Grossbritannien";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";218;"Italien";1;"Europa";1;"EU-17";41
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";227;"Niederlande";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";229;"Österreich";1;"Europa";1;"EU-17";12
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";230;"Polen";1;"Europa";2;"EU-8";72
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";231;"Portugal";1;"Europa";1;"EU-17";61
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";232;"Rumänien";1;"Europa";3;"EU-2";18
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";236;"Spanien";1;"Europa";1;"EU-17";44
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";240;"Ungarn";1;"Europa";2;"EU-8";8
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";243;"Slowakische Republik";1;"Europa";2;"EU-8";18
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";244;"Tschechische Republik";1;"Europa";2;"EU-8";6
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";250;"Kroatien";1;"Europa";4;"EU-1";16
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";251;"Slowenien";1;"Europa";2;"EU-8";5
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";423;"Kanada";3;"Amerika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";439;"USA";3;"Amerika";6;"Drittstaaten";7
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";508;"China (Volksrepublik)";4;"Asien";6;"Drittstaaten";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";2;"Bern";510;"Indien";4;"Asien";6;"Drittstaaten";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";204;"Belgien";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";205;"Bulgarien";1;"Europa";3;"EU-2";6
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";207;"Deutschland";1;"Europa";1;"EU-17";13
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";212;"Frankreich";1;"Europa";1;"EU-17";4
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";214;"Griechenland";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";216;"Irland";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";218;"Italien";1;"Europa";1;"EU-17";41
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";229;"Österreich";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";230;"Polen";1;"Europa";2;"EU-8";9
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";231;"Portugal";1;"Europa";1;"EU-17";22
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";232;"Rumänien";1;"Europa";3;"EU-2";13
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";236;"Spanien";1;"Europa";1;"EU-17";15
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";239;"Türkei";1;"Europa";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";240;"Ungarn";1;"Europa";2;"EU-8";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";243;"Slowakische Republik";1;"Europa";2;"EU-8";3
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";244;"Tschechische Republik";1;"Europa";2;"EU-8";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";250;"Kroatien";1;"Europa";4;"EU-1";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";251;"Slowenien";1;"Europa";2;"EU-8";3
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";261;"Lettland";1;"Europa";2;"EU-8";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";423;"Kanada";3;"Amerika";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";439;"USA";3;"Amerika";6;"Drittstaaten";3
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";508;"China (Volksrepublik)";4;"Asien";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";510;"Indien";4;"Asien";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";3;"Luzern";601;"Australien";5;"Ozeanien";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";4;"Uri";207;"Deutschland";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";4;"Uri";212;"Frankreich";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";4;"Uri";218;"Italien";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";4;"Uri";223;"Luxemburg";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";4;"Uri";227;"Niederlande";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";4;"Uri";229;"Österreich";1;"Europa";1;"EU-17";3
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";4;"Uri";230;"Polen";1;"Europa";2;"EU-8";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";4;"Uri";231;"Portugal";1;"Europa";1;"EU-17";15
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";4;"Uri";232;"Rumänien";1;"Europa";3;"EU-2";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";4;"Uri";234;"Schweden";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";4;"Uri";236;"Spanien";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";4;"Uri";240;"Ungarn";1;"Europa";2;"EU-8";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";4;"Uri";244;"Tschechische Republik";1;"Europa";2;"EU-8";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";5;"Schwyz";205;"Bulgarien";1;"Europa";3;"EU-2";16
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";5;"Schwyz";207;"Deutschland";1;"Europa";1;"EU-17";19
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";5;"Schwyz";218;"Italien";1;"Europa";1;"EU-17";14
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";5;"Schwyz";229;"Österreich";1;"Europa";1;"EU-17";9
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";5;"Schwyz";230;"Polen";1;"Europa";2;"EU-8";3
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";5;"Schwyz";231;"Portugal";1;"Europa";1;"EU-17";36
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";5;"Schwyz";232;"Rumänien";1;"Europa";3;"EU-2";19
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";5;"Schwyz";236;"Spanien";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";5;"Schwyz";240;"Ungarn";1;"Europa";2;"EU-8";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";5;"Schwyz";243;"Slowakische Republik";1;"Europa";2;"EU-8";10
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";5;"Schwyz";244;"Tschechische Republik";1;"Europa";2;"EU-8";3
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";5;"Schwyz";250;"Kroatien";1;"Europa";4;"EU-1";9
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";6;"Obwalden";207;"Deutschland";1;"Europa";1;"EU-17";7
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";6;"Obwalden";218;"Italien";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";6;"Obwalden";230;"Polen";1;"Europa";2;"EU-8";5
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";6;"Obwalden";231;"Portugal";1;"Europa";1;"EU-17";15
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";6;"Obwalden";232;"Rumänien";1;"Europa";3;"EU-2";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";6;"Obwalden";240;"Ungarn";1;"Europa";2;"EU-8";3
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";6;"Obwalden";262;"Litauen";1;"Europa";2;"EU-8";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";7;"Nidwalden";207;"Deutschland";1;"Europa";1;"EU-17";5
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";7;"Nidwalden";212;"Frankreich";1;"Europa";1;"EU-17";3
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";7;"Nidwalden";218;"Italien";1;"Europa";1;"EU-17";6
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";7;"Nidwalden";222;"Liechtenstein";1;"Europa";5;"EFTA";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";7;"Nidwalden";229;"Österreich";1;"Europa";1;"EU-17";17
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";7;"Nidwalden";230;"Polen";1;"Europa";2;"EU-8";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";7;"Nidwalden";231;"Portugal";1;"Europa";1;"EU-17";6
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";7;"Nidwalden";236;"Spanien";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";7;"Nidwalden";240;"Ungarn";1;"Europa";2;"EU-8";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";7;"Nidwalden";250;"Kroatien";1;"Europa";4;"EU-1";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";7;"Nidwalden";251;"Slowenien";1;"Europa";2;"EU-8";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";7;"Nidwalden";508;"China (Volksrepublik)";4;"Asien";6;"Drittstaaten";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";8;"Glarus";205;"Bulgarien";1;"Europa";3;"EU-2";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";8;"Glarus";207;"Deutschland";1;"Europa";1;"EU-17";9
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";8;"Glarus";218;"Italien";1;"Europa";1;"EU-17";9
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";8;"Glarus";229;"Österreich";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";8;"Glarus";230;"Polen";1;"Europa";2;"EU-8";10
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";8;"Glarus";231;"Portugal";1;"Europa";1;"EU-17";43
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";8;"Glarus";232;"Rumänien";1;"Europa";3;"EU-2";5
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";8;"Glarus";236;"Spanien";1;"Europa";1;"EU-17";16
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";8;"Glarus";240;"Ungarn";1;"Europa";2;"EU-8";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";8;"Glarus";243;"Slowakische Republik";1;"Europa";2;"EU-8";14
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";205;"Bulgarien";1;"Europa";3;"EU-2";5
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";207;"Deutschland";1;"Europa";1;"EU-17";24
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";212;"Frankreich";1;"Europa";1;"EU-17";3
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";214;"Griechenland";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";215;"Grossbritannien";1;"Europa";1;"EU-17";3
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";218;"Italien";1;"Europa";1;"EU-17";11
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";229;"Österreich";1;"Europa";1;"EU-17";2
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";230;"Polen";1;"Europa";2;"EU-8";9
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";231;"Portugal";1;"Europa";1;"EU-17";4
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";232;"Rumänien";1;"Europa";3;"EU-2";17
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";234;"Schweden";1;"Europa";1;"EU-17";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";236;"Spanien";1;"Europa";1;"EU-17";6
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";240;"Ungarn";1;"Europa";2;"EU-8";10
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";244;"Tschechische Republik";1;"Europa";2;"EU-8";1
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";250;"Kroatien";1;"Europa";4;"EU-1";3
2019;2;"Nicht ständige ausl. Bevölkerung";4;"Kurzaufenthalter > 4 bis < 12 Monate";2;"Sektor Industrie und Handwerk";0;"Männlich";9;"Zug";261;"Lettland";1;"Europa";2;"EU-8";1
